source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
661413800965826688,130.22454175028702,0.05673773,19.99862630342147,0.03626271,5.387433072663144,0.06688515,80.547516,-36.10637059034248,0.06714801,-12.84958130736656,0.046175327,16.58389,17.97287,15.352819,2.6200504,1.388979,1.2310715,801.2637,,,1.0606885,0.17903605,1.6916713,205.59761066504697,32.708692058909655,1,0.9905132525402301,True
661422764560767360,130.47124403463775,0.020885538,20.15937977104212,0.01077955,5.445557280186121,0.024246909,224.58769,-36.843967922519376,0.024846721,-13.268686383615504,0.018477071,8.477043,8.616021,8.210652,0.4053688,0.138978,0.2663908,5858.06,30.884716,0.8352103,0.983109,0.13406117,16.550798,205.512092137479,32.98139711629884,1,0.7232279106743804,True
661591475172494464,132.00083133817395,0.11889304,20.40181791144525,0.057662692,5.720793133764029,0.14924788,38.330814,-39.09615646586611,0.15091448,-14.170086782002716,0.09094774,17.711466,19.527565,16.430622,3.096943,1.8160992,1.2808437,854.4504,,,0.9632773,0.0,0.0,205.82049472950516,34.413693743630766,1,0.35138812460015273,True
662665629314342272,127.7453837618938,0.021722427,18.694704737287037,0.015165854,5.348793250933711,0.02460031,217.42787,-33.63273841096792,0.02478094,-12.500449395800253,0.018788699,14.6938305,15.702007,13.697133,2.0048742,1.0081768,0.9966974,3298.7053,38.141113,2.8772495,1.0250363,0.0,0.0,206.0635434083297,30.060423772422183,1,0.5009950493404821,True
664343896375336320,129.6625612167461,0.04798117,20.17071223326349,0.030039337,5.389064604382222,0.065759934,81.95058,-36.90729053146664,0.061630454,-13.798770311210236,0.041477118,16.040438,17.54553,14.843955,2.7015753,1.5050926,1.1964827,1108.2218,,,1.0366048,0.0,0.0,205.19147439383863,32.27184154223876,1,0.6801527152514943,True
664356502102864512,129.00654503694344,0.20318778,19.958658472326075,0.14078666,5.227387924646424,0.2362113,22.130135,-35.54341370583079,0.2369733,-13.315259584271756,0.17232908,18.5966,20.474724,17.246058,3.2286663,1.8781242,1.3505421,422.65552,,,0.8512957,0.0,0.0,205.176045976605,31.620307519282804,1,0.5500910944638167,True
664401960036152960,129.53351253891256,0.019486014,20.439479437882824,0.012491172,5.417010174158233,0.02210689,245.0372,-35.86693449375866,0.021771114,-13.341567676847085,0.016326936,11.515707,11.903303,10.970187,0.93311596,0.38759613,0.5455198,1734.4209,33.530373,0.6069138,0.8620905,0.109564885,13.665245,204.8438759480984,32.24984006144648,1,0.9690936836777794,True
664419556518886272,129.3684114424142,0.025785612,20.607863082559692,0.017161889,5.647790338373768,0.03848973,146.735,-36.99962982042486,0.036175236,-14.400658335728616,0.023210203,14.732194,15.797956,13.699581,2.0983753,1.0657625,1.0326128,1179.0997,28.156698,9.004394,1.0188429,0.0,0.0,204.59463980543345,32.16159660714361,1,0.4271035821373309,True
664495457180572288,129.76625249149083,0.041486055,20.567252478965862,0.028809285,5.649645355916186,0.0473243,119.381485,-37.705707910225485,0.047283944,-14.096796996183514,0.034434628,15.91891,17.366621,14.743078,2.6235428,1.447711,1.1758318,1358.246,,,1.0424072,0.10896521,1.115099,204.789152090224,32.49825940327809,1,0.44664125893167916,True
664605270904832768,129.06453934166544,0.025850302,20.685984278866556,0.016448278,5.295501565067389,0.030427413,174.0372,-35.56771444697532,0.030077087,-14.336725509537116,0.022463968,14.813782,15.85982,13.795772,2.0640488,1.0460386,1.0180101,1869.3085,36.68148,5.164155,1.038359,0.04115624,0.4778569,204.39421196636343,31.92056579445171,1,0.5261317871541178,True
