source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b,cluster_label,membership_prob,is_member
685775027266717952,133.17828028358517,0.19774996,21.526865020212885,0.11207183,6.569491330427305,0.22096021,29.731558,-32.68969251709578,0.23523672,-17.52795682029767,0.17758279,18.522625,20.559046,17.051794,3.5072517,2.0364208,1.4708309,540.56726,,,0.9792293,0.48570716,1.3661162,204.96100786560783,35.820954429496545,-1,0.0,False
685852194943561728,134.7724462422116,0.3141291,21.878296168025013,0.1931432,4.225327751792609,0.3982084,10.610845,-39.11453826939538,0.42172316,-18.200331427763444,0.2884596,18.983393,20.982925,17.561043,3.4218826,1.9995327,1.4223499,292.13956,,,1.2318423,1.5189621,6.5102777,205.12819735252305,37.33729915927772,-1,0.0,False
665477900883144320,127.67639366443008,0.27539396,21.127716021618113,0.17297372,3.288093481538382,0.28105617,11.699061,-40.51813571421605,0.38345483,-21.62346563390998,0.30742767,19.25719,20.854506,17.971594,2.8829117,1.5973148,1.2855968,399.99484,,,1.0146348,0.10520371,0.029770996,203.39275496009736,30.850135735571403,-1,0.0,False
665576586348996224,128.76354595070543,0.031824633,21.837715997921087,0.021158662,3.2586335009219667,0.041030828,79.41915,-42.32906382387905,0.0362236,-19.38276836281042,0.02804273,15.439165,16.352566,14.488642,1.863924,0.91340065,0.9505234,3214.733,,,1.0220482,0.0,0.0,203.00389655913057,32.04068768235445,-1,0.0,False
665810301288657920,127.47331152808172,0.016403673,22.442241092883915,0.012362056,4.571884382303092,0.021741938,210.27954,-28.56060310304209,0.02025219,-12.743893305518055,0.013562481,9.767525,10.0053005,9.372761,0.63253975,0.2377758,0.39476395,5930.0977,31.388271,0.21070182,0.96253216,0.08992346,9.25341,201.8736914747689,31.109776040733635,1,0.13911352446519437,True
678409467592864768,128.12116558873078,0.02938004,23.92764493041583,0.020570943,3.145775517533576,0.03313615,94.934845,-27.609016436126467,0.033047825,-16.81336865603399,0.025262503,15.43419,16.374931,14.466062,1.9088697,0.94074154,0.9681282,2188.203,,,1.0075412,0.0,0.0,200.44302174247937,32.14767624836345,-1,0.0,False
684584084375568384,135.35419200757568,0.012823516,19.8985533173134,0.008477421,6.619250183402293,0.014703058,450.1955,-48.14571178219944,0.015155924,-15.013198135908247,0.011387854,12.467454,13.063532,11.737793,1.3257389,0.5960779,0.729661,2658.546,30.424383,0.95008254,1.0379852,0.05749721,4.1227717,207.7034752648758,37.2124592519836,-1,0.0,False
685906345891415936,133.68542563848484,0.2484785,21.987504760589633,0.123065606,3.2524782149933036,0.2778429,11.706177,-27.713196802572348,0.29201522,-10.178284002063066,0.19766809,18.9918,20.521694,17.756483,2.765211,1.5298939,1.2353172,451.5442,,,1.0105306,0.0,0.0,204.60465671802316,36.41355942158539,3,0.9608974239205587,False
686080691499453568,132.82920195748514,0.100557216,22.33419457185134,0.05431812,4.140657316119191,0.115060166,35.98689,-23.598209426590955,0.11716474,-10.270930570778775,0.09091577,17.622442,19.174494,16.410896,2.7635975,1.5520515,1.211546,997.2177,,,1.0504769,0.0,2.1273114e-15,203.89054049185629,35.76857630770294,3,0.84579907190319,False
686099039599861760,133.6341145090555,0.14793476,22.203271611338685,0.07818518,3.523431518843657,0.16929248,20.812687,-33.6901895792009,0.18607028,-17.21643801602169,0.13509014,18.174154,19.473701,17.023275,2.450426,1.2995472,1.1508789,793.60596,,,0.9942682,0.0,0.0,204.33145488046208,36.43571819000337,-1,0.0,False
686138312780788224,133.9359248288013,0.07530934,22.58116524528348,0.03210786,3.2474714168063534,0.079059675,41.076206,-21.61854797440611,0.09436731,-12.7905912056927,0.05517476,16.377392,,,,,,668.59625,,,1.1636748,0.30616444,6.7378073,203.99067712949687,36.8176594442523,3,0.834300379027675,False
686144016497351552,134.01779246646333,0.015012901,22.64268298107223,0.006749921,4.0603858614457025,0.016367601,248.07458,-32.02417595078872,0.017852927,-12.978674638762811,0.011811933,12.740329,13.1994915,12.124608,1.0748835,0.4591627,0.61572075,3033.9675,42.217262,1.2089561,1.0023955,0.056585163,4.316395,203.9462709961076,36.90839912268015,-1,0.0,False
689086477115590400,132.5770359541926,0.014848185,22.39555771962099,0.008203764,6.612125101342896,0.018380912,359.7278,-24.411514664438975,0.019287772,-1.5346181613519538,0.014055447,12.22786,12.756301,11.5473995,1.2089014,0.5284405,0.68046093,4233.0107,34.63236,0.5616893,1.1226411,0.08014512,9.0218315,203.7293217323705,35.56611186765634,-1,0.0,False
689340090641453440,131.4715330284632,0.020090416,22.912004863801528,0.010120822,5.563376280081206,0.024613397,226.03041,-32.294875428973285,0.026095599,-14.518883949714729,0.019112326,14.099232,14.996654,13.16488,1.8317738,0.89742184,0.9343519,4704.005,46.150814,2.407614,1.1332945,0.06275692,2.1740017,202.7414303324425,34.756609143568824,1,0.16504113532358988,True
689359194655976576,131.53959956418936,0.054139122,23.061991285661247,0.027699685,4.6172278533129525,0.06622884,69.71628,-21.2752287751339,0.068820015,-17.38581446091981,0.04956226,16.464088,17.831575,15.308819,2.5227566,1.367487,1.1552696,1089.3627,,,1.0287514,0.0,0.0,202.59118617946456,34.862463152774026,-1,0.0,False
685067044857843968,134.67286254880275,0.062977515,21.47167318192627,0.03925636,3.596111998693642,0.07368501,48.80385,-30.03602171715935,0.07374859,-12.955337335528784,0.055993613,17.093872,18.524248,15.918108,2.6061401,1.430376,1.1757641,1448.1641,,,0.9779771,0.0,0.0,205.57649279340305,37.121660743822645,-1,0.0,False
