source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,phot_g_mean_flux_over_error,radial_velocity,radial_velocity_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,l,b
661271547352557696,129.93649492244137,0.26306477,19.57897472151295,0.1614971,3.1946625321158297,0.3696985,8.641264,-29.421295560019914,0.33100393,11.87029492409383,0.26575816,18.922134,20.417715,17.682692,2.7350235,1.4955807,1.2394428,426.03,,,0.98159724,0.0,0.0,205.9536328662631,32.30940865228249
661277908202012672,129.48787892834326,0.062254652,19.463803936028377,0.039936867,5.307233125131796,0.072125256,73.58356,-36.3433369147825,0.072835326,-12.753225687920349,0.047393933,16.558746,18.110857,15.344347,2.76651,1.5521107,1.2143993,1258.8038,,,1.0777205,0.09246398,0.41539443,205.90699967065055,31.872960614566573
661286425120183040,129.6871790951795,0.37264657,19.600346744245982,0.23422407,3.191213043861662,0.452929,7.045725,3.6806451263967213,0.45350114,-13.143898218363463,0.31480038,19.560705,21.02563,18.34001,2.6856213,1.4649258,1.2206955,308.90314,,,1.0440463,0.9998535,1.4534794,205.83339241398468,32.096627045266345
661296290661998208,129.94689526562905,0.09903182,19.659483936498475,0.06671228,5.2170162669696225,0.12845089,40.614872,-35.69751977360196,0.12895611,-12.20065579062835,0.09010566,16.8569,18.505228,15.59684,2.9083881,1.6483288,1.2600594,947.08246,,,1.3137825,0.49513233,8.680936,205.8683125478769,32.34655581683387
661303471844671104,130.1640682246466,0.053453553,19.715374651199838,0.036387175,5.360800917347774,0.0611177,87.71274,-35.205655506514816,0.06335012,-12.490860301308222,0.043380536,16.541897,17.956905,15.184651,2.772254,1.4150085,1.3572454,1215.3585,,,1.0092647,0.0,0.0,205.89011576303943,32.55773468289401
661309622240481152,129.91001157457063,0.10436932,19.73851626678105,0.06999088,3.2184159259905236,0.13979073,23.0231,-5.5713124907402864,0.13854499,-9.185898768071342,0.095977634,17.163914,18.692316,15.948664,2.7436523,1.5284023,1.21525,970.49915,,,1.2009661,0.4272253,4.5505385,205.76631972802343,32.341370955957686
661310756111835392,130.0558901585719,0.016346848,19.778750148848083,0.011069607,5.395738186240962,0.019156244,281.66995,-35.101871754736166,0.019530324,-13.040625876219673,0.013840871,12.836938,13.41744,12.117836,1.2996044,0.5805025,0.7191019,1840.1699,35.17527,0.99843293,0.93437254,0.0652888,3.5212271,205.7778460212428,32.484103648015456
661311267210542080,129.94655067695317,0.1565962,19.769930075607114,0.12238606,5.403819148194116,0.19360226,27.911963,-36.23435486140883,0.20173514,-13.471941491873535,0.15121898,18.372242,18.382166,18.445826,-0.06365967,0.009923935,-0.0735836,533.75397,,,1.0089035,0.09626014,0.054565184,205.74551345637346,32.384505097727015
661314466961037312,129.89418164918237,0.33363444,19.799930957529735,0.37155953,5.149014800533993,0.30392116,16.941942,-35.53492868795372,0.5259336,-12.918146651532856,0.5952323,17.335207,,,,,,227.66713,,,1.1980263,0.5715717,4.1742964,205.6920142912855,32.34863830208718
661314466963687808,129.89427977382636,0.17143685,19.80003697998058,0.11225807,5.242589327129179,0.2212431,23.696058,-35.157915854353746,0.21325481,-12.11876995477179,0.14630963,16.549152,17.650547,14.9180975,2.7324495,1.1013947,1.6310549,734.25433,,,2.2738287,1.1131711,54.615486,205.6919342997124,32.34876158101049
661321304551503616,130.0150886507075,0.050677616,19.916473450891935,0.0353661,5.365331812485776,0.0613406,87.46787,-36.93437173930583,0.06176845,-14.131637129203806,0.04444522,16.281916,17.92626,15.042538,2.8837223,1.6443443,1.239378,1188.569,,,1.0635424,0.1537846,1.572569,205.60889318582682,32.4955763004195
661353529688551808,130.7876661217806,0.33537567,19.88478381475839,0.1431738,4.715561221649358,0.44023794,10.711392,-34.44472905545289,0.42669007,-59.07950676998542,0.34779558,19.408854,21.323395,18.072847,3.2505474,1.9145412,1.3360062,386.63538,,,1.0622753,0.6740708,1.1440781,205.9413261176547,33.16691583053753
661354702215965952,130.91483347784842,0.094024,19.9360401692807,0.039921,3.7881737491181022,0.13071129,28.981228,13.524260781792178,0.13267887,-36.99203045811278,0.08800734,17.394655,18.966211,16.170485,2.7957268,1.5715561,1.2241707,1037.8114,,,1.0399591,0.19668803,1.1466914,205.93271031881858,33.29680548987831
661359508282745088,130.82053441222686,0.069491394,20.056853642894552,0.029622812,4.286161747773323,0.08722187,49.140907,0.9258283806107466,0.094374366,-4.578135646504333,0.0665859,16.814194,18.267107,15.626146,2.6409607,1.4529133,1.1880474,1596.144,,,1.0193392,0.0,0.0,205.7606899162453,33.25478908107283
661391501495733248,131.03611933928136,0.01820104,20.20116573399566,0.00806849,3.4271007288967437,0.021618465,158.52655,-24.55001743733318,0.02263151,-42.39865591727819,0.014900738,14.119302,14.714399,13.3842945,1.3301048,0.59509754,0.7350073,7112.0083,12.037513,2.2108247,1.0167469,0.0,0.0,205.68061912918532,33.494220655579795
661401431460014976,130.2906421813741,0.014705208,19.935290701097433,0.007708515,5.3775165303148755,0.016323118,329.44177,-36.52509371078294,0.017495481,-11.773027378551443,0.011429158,13.193317,13.852824,12.413293,1.4395313,0.6595068,0.7800245,4936.183,34.196995,1.0946932,1.0486734,0.014652328,0.18865713,205.69367056495446,32.745308492329315
661402664114086912,130.44951859354188,0.20016064,19.997167356758656,0.102457784,5.053257391622218,0.2277508,22.187662,-36.59746984196937,0.2255578,-13.304286787071305,0.16965885,18.745197,20.604177,17.403126,3.2010517,1.8589802,1.3420715,570.11316,,,0.9736901,0.0,2.0327164e-15,205.6854477701712,32.90680004651772
661408818803811200,130.65399621982638,0.016507339,20.142114546592072,0.0071549383,5.395869501122921,0.019075893,282.86328,-36.35552084904256,0.02103469,-13.033948177593334,0.015333817,13.472316,14.203009,12.643685,1.5593233,0.73069286,0.82863045,2760.1973,33.689117,1.3042412,0.91776204,0.0,0.0,205.60120263045505,33.13681652317999
661413659230368256,130.27111039291879,0.09284037,20.000111536759636,0.050867654,5.346188367705334,0.10440036,51.208527,22.63630686725419,0.10733921,14.474359359679102,0.07126473,17.495296,18.977057,16.313408,2.6636486,1.48176,1.1818886,889.06744,,,0.94148636,0.0,0.0,205.6137899116929,32.750308537696256
661446614515976576,130.9605460308683,0.21136236,20.46396593218851,0.085316256,3.1854014965461768,0.23060147,13.813448,-28.451987497118754,0.25968197,1.2728564473053325,0.16636154,18.871191,20.404259,17.661736,2.7425232,1.5330677,1.2094555,610.9852,,,0.97550327,0.0,0.0,205.35526864825343,33.51631679495229
661459774295768960,130.9035300538393,0.027160713,20.537162293038406,0.012317498,5.437388496221049,0.030367363,179.0537,-37.53742388621318,0.031994093,-13.398742642034236,0.02350886,15.334721,16.519407,14.252327,2.2670803,1.1846867,1.0823936,2868.0642,38.28551,4.7829623,1.0133656,0.0,0.0,205.2510615925295,33.49063867595754
661460083533415040,130.85405034657043,0.019447342,20.56531540569081,0.00867196,5.364479496893676,0.022316238,240.38458,-36.295732102483676,0.022816848,-13.024666104977811,0.016537383,14.420762,15.375747,13.45515,1.9205971,0.95498466,0.9656124,3575.1877,33.811188,2.2651248,1.0139058,0.0,0.0,205.20061418883174,33.456456941612174
661471147368878976,132.1463700662957,0.01795096,19.601078702145927,0.009950138,4.927830445974573,0.021242952,231.97485,-15.068871857644147,0.022475518,-12.579254662255597,0.016752882,11.1698,11.46643,10.70737,0.7590599,0.2966299,0.46243,3211.6023,24.041956,0.36032802,0.998199,0.12473912,22.545027,206.78901484072736,34.2709059288367
661476297033421696,132.33766974702846,0.15547255,19.71011534760233,0.08117214,5.915050687014628,0.18238042,32.432487,-86.97452910532817,0.19653758,-74.3890689096656,0.13958135,18.392527,20.22231,17.107037,3.1152725,1.8297825,1.28549,705.564,,,0.9992371,0.0,0.0,206.73960622067753,34.47749979679438
661485990776710016,132.1081691394429,0.4866944,19.717368077089116,0.2831691,6.377807323032449,0.586141,10.881013,23.68655360912705,0.5894459,-35.31306118278776,0.43889362,16.520338,17.317478,15.105056,2.2124224,0.7971401,1.4152822,427.1424,,,7.211058,4.187421,1469.9293,206.64189020159358,34.276936147970154
661534846027961088,132.5236049170598,0.076925375,20.3201187300042,0.042605545,4.209276192626685,0.089274,47.15008,-13.992452537154056,0.09156568,-46.97389895027018,0.071933046,16.989344,18.383966,15.80743,2.5765362,1.3946228,1.1819134,1229.1216,,,1.0599619,0.1550775,0.8890988,206.11346808254015,34.84817035140874
661539935564970752,131.8643209621252,0.44111517,19.922474034025228,0.29695374,3.5910843539047366,0.5446666,6.593179,-15.331533258529555,0.52531487,9.865891535776493,0.41030195,19.580673,20.047487,18.257051,1.7904358,0.46681404,1.3236217,131.6615,,,1.0835024,1.5128367,2.7380407,206.31415201358726,34.131248714679735
661542684344044032,131.74434511739153,0.07556983,19.96636389990009,0.039828323,3.1075466780483896,0.08758825,35.479034,-15.393416936845918,0.093500994,2.758814053265734,0.08182663,16.789461,18.02456,15.69488,2.3296814,1.2350998,1.0945816,1669.1921,,,1.2228185,0.32109326,4.959187,206.21799787865777,34.04012257528046
661552098912335616,132.0311498559118,0.019883435,20.132313965048155,0.009622846,6.473024186529676,0.022332516,289.84753,-15.513007453564773,0.025638483,-46.22185982852326,0.017426206,13.0104685,13.720502,12.19321,1.5272923,0.7100334,0.81725883,5370.5713,96.47575,0.8183471,1.1705873,0.09577015,9.697407,206.13961871555753,34.34984117116146
661556939339551616,131.80209037985196,0.19392858,20.07855812020077,0.08674439,6.809455580598311,0.22991349,29.61747,12.967037845982372,0.24222383,-20.111322866368806,0.16258994,18.419666,18.554245,18.238947,0.31529808,0.1345787,0.18071938,593.94836,,,0.98140657,0.0,0.0,206.11280635447227,34.129235654933176
661560821989610880,131.6564752451954,0.10456363,20.12252676163293,0.05152988,3.0638041502409328,0.122124806,25.087484,1.2608170820353874,0.1384929,10.915039106367614,0.11039055,17.54797,18.715,16.46723,2.2477703,1.1670303,1.08074,1116.0847,,,0.95936453,0.0,0.0,206.00695178468044,34.01546202903725
661573608108602752,132.2045679008055,0.028265374,20.224204217477485,0.014253272,5.4809197786100174,0.03082554,177.8045,-37.66159017079576,0.03458729,-12.477912134503093,0.022612765,15.135608,16.274227,14.077194,2.197033,1.1386194,1.0584135,3094.063,33.607765,3.5731273,1.0709337,0.045227014,0.5144671,206.10123737405883,34.53406217190577
661605047270102528,132.1734825094785,0.3702844,20.625393090291826,0.20874764,3.48098612508844,0.43023983,8.090804,38.3232568322955,0.4473831,-41.99416259303042,0.32388243,18.968967,19.368635,17.749872,1.618763,0.39966774,1.2190952,156.98788,,,1.9185114,2.9918652,38.124832,205.6301221879667,34.64070717448956
661746124059092480,132.9329096844491,0.25131544,21.288091789999225,0.12956849,7.600325133565185,0.26333237,28.862099,-79.77779987026638,0.30578238,-0.13597756504703995,0.25420243,18.9339,20.915047,17.601517,3.31353,1.9811459,1.3323841,487.55154,,,1.0109512,0.8183864,2.8045487,205.14893860868563,35.527881038607156
661767293953914240,131.28045582156096,0.017767502,20.394917633226036,0.00868149,5.407612545988391,0.019736243,273.99402,-37.040725763712516,0.021914655,-14.248047788181395,0.014854085,11.7140255,12.117802,11.146666,0.9711361,0.40377617,0.5673599,3080.418,33.69888,0.40871745,1.1608276,0.1164284,22.592802,205.5545874717728,33.77536988054134
661767981149588736,131.39460326243685,0.30424178,20.418705235750984,0.16039258,3.1261385104161246,0.36074698,8.665737,-5.7698081994848645,0.35649225,-10.399048267724051,0.28434023,19.423069,21.279686,18.15724,3.122446,1.856617,1.2658291,391.63852,,,0.9862147,0.0,0.0,205.5709367130396,33.8841213957278
661789971381262592,131.83998489884615,0.02935928,20.656060133321795,0.015299479,5.724083237212953,0.03660928,156.35606,-38.729973815319376,0.03805041,-13.493112069095162,0.024962267,15.121429,16.28257,14.048573,2.2339973,1.1611404,1.0728569,2747.8572,38.59045,4.88435,1.0680914,0.07239195,1.2960578,205.4691659185659,34.35655118091257
661809247194411392,131.84071349060574,0.02304681,20.755419760382736,0.0118575245,3.4459500353740524,0.02721964,126.59793,-1.7379180581259837,0.028179286,28.950633078417187,0.018760763,14.619272,15.338967,13.799361,1.5396061,0.7196951,0.819911,4438.13,50.976562,4.3269696,0.9624299,0.0,0.0,205.3558893015886,34.39018652751047
661853914854298624,131.54977815225223,0.061767012,20.806322068612218,0.028256195,7.681747839014321,0.06856934,112.0289,-10.516759195988787,0.07043612,0.1699870210034759,0.050101165,16.10328,17.74646,14.866188,2.880272,1.6431808,1.2370911,1714.8569,,,1.2503209,0.27971506,7.4928164,205.18863267990912,34.15044697668932
661890026939289344,132.14501562571013,0.013514643,20.85325019690907,0.007083278,3.529080920739836,0.015280108,230.95915,-8.833732640343776,0.015924208,-16.841947190153547,0.010968276,12.299618,12.657934,11.777092,0.8808422,0.35831642,0.5225258,2528.3286,22.33216,0.99500626,1.020074,0.058671124,4.896966,205.35798595947927,34.69099539549125
